country_code,country,period,index,yoy_pct
NZ,New Zealand,2006-Q2,92.3104,10.1563
NZ,New Zealand,2006-Q3,94.4589,9.2768
NZ,New Zealand,2006-Q4,97.7926,8.9239
NZ,New Zealand,2007-Q1,101.8609,11.324
NZ,New Zealand,2007-Q2,104.7164,13.4394
NZ,New Zealand,2007-Q3,105.1253,11.2921
NZ,New Zealand,2007-Q4,105.2777,7.6541
NZ,New Zealand,2008-Q1,104.6471,2.7353
NZ,New Zealand,2008-Q2,100.052,-4.4543
NZ,New Zealand,2008-Q3,98.1183,-6.6653
NZ,New Zealand,2008-Q4,95.8797,-8.9269
NZ,New Zealand,2009-Q1,95.2282,-9.0006
NZ,New Zealand,2009-Q2,96.9539,-3.0964
NZ,New Zealand,2009-Q3,99.151,1.0525
NZ,New Zealand,2009-Q4,101.05,5.3925
NZ,New Zealand,2010-Q1,101.1332,6.2009
NZ,New Zealand,2010-Q2,100.0243,3.1668
NZ,New Zealand,2010-Q3,99.4213,0.2726
NZ,New Zealand,2010-Q4,99.4213,-1.6118
NZ,New Zealand,2011-Q1,99.6639,-1.4529
NZ,New Zealand,2011-Q2,100.149,0.1247
NZ,New Zealand,2011-Q3,101.5005,2.0913
NZ,New Zealand,2011-Q4,101.6876,2.2795
NZ,New Zealand,2012-Q1,102.7619,3.1085
NZ,New Zealand,2012-Q2,103.9748,3.8201
NZ,New Zealand,2012-Q3,106.0332,4.4657
NZ,New Zealand,2012-Q4,108.2372,6.4408
NZ,New Zealand,2013-Q1,110.7184,7.7426
NZ,New Zealand,2013-Q2,113.0817,8.7588
NZ,New Zealand,2013-Q3,116.6164,9.981
NZ,New Zealand,2013-Q4,117.9402,8.9646
NZ,New Zealand,2014-Q1,119.1669,7.6307
NZ,New Zealand,2014-Q2,120.3452,6.4231
NZ,New Zealand,2014-Q3,122.2303,4.814
NZ,New Zealand,2014-Q4,126.3818,7.1575
NZ,New Zealand,2015-Q1,130.367,9.3986
NZ,New Zealand,2015-Q2,134.8581,12.0594
NZ,New Zealand,2015-Q3,141.1443,15.474
NZ,New Zealand,2015-Q4,142.3363,12.6241
NZ,New Zealand,2016-Q1,147.5275,13.1632
NZ,New Zealand,2016-Q2,155.3245,15.1763
NZ,New Zealand,2016-Q3,161.0008,14.0683
NZ,New Zealand,2016-Q4,162.6503,14.2718
NZ,New Zealand,2017-Q1,165.381,12.1019
NZ,New Zealand,2017-Q2,165.6998,6.6798
NZ,New Zealand,2017-Q3,166.8781,3.6505
NZ,New Zealand,2017-Q4,169.2484,4.0566
NZ,New Zealand,2018-Q1,171.3068,3.5831
NZ,New Zealand,2018-Q2,171.688,3.6139
NZ,New Zealand,2018-Q3,173.3236,3.8624
NZ,New Zealand,2018-Q4,174.8623,3.317
NZ,New Zealand,2019-Q1,175.7425,2.5893
NZ,New Zealand,2019-Q2,175.1256,2.0023
NZ,New Zealand,2019-Q3,178.688,3.095
NZ,New Zealand,2019-Q4,183.2138,4.7761
NZ,New Zealand,2020-Q1,189.0217,7.5561
NZ,New Zealand,2020-Q2,187.0465,6.807
NZ,New Zealand,2020-Q3,196.5346,9.9876
NZ,New Zealand,2020-Q4,212.6486,16.0658
NZ,New Zealand,2021-Q1,232.0061,22.7404
NZ,New Zealand,2021-Q2,240.3853,28.5164
NZ,New Zealand,2021-Q3,252.8815,28.6702
NZ,New Zealand,2021-Q4,267.7825,25.9273
NZ,New Zealand,2022-Q1,263.5409,13.5922
NZ,New Zealand,2022-Q2,252.6666,5.109
NZ,New Zealand,2022-Q3,243.6636,-3.6451
NZ,New Zealand,2022-Q4,238.8952,-10.7876
NZ,New Zealand,2023-Q1,232.7754,-11.6739
NZ,New Zealand,2023-Q2,230.1902,-8.8957
NZ,New Zealand,2023-Q3,233.7665,-4.0618
NZ,New Zealand,2023-Q4,237.4259,-0.615
NZ,New Zealand,2024-Q1,237.62,2.0812
NZ,New Zealand,2024-Q2,232.9556,1.2013
NZ,New Zealand,2024-Q3,231.4447,-0.9932
NZ,New Zealand,2024-Q4,233.6487,-1.5909
NZ,New Zealand,2025-Q1,233.0942,-1.9046
NZ,New Zealand,2025-Q2,230.3843,-1.1038
NZ,New Zealand,2025-Q3,230.218,-0.53
NZ,New Zealand,2025-Q4,230.8625,-1.1925
NZ,New Zealand,2026-Q1,231.3407,-0.7523
PL,Poland,2010-Q1,99.0437,
PL,Poland,2010-Q2,100.2462,
PL,Poland,2010-Q3,100.3882,
PL,Poland,2010-Q4,100.3219,
PL,Poland,2011-Q1,100.2557,1.2237
PL,Poland,2011-Q2,100.909,0.6612
PL,Poland,2011-Q3,99.8106,-0.5754
PL,Poland,2011-Q4,99.3467,-0.9721
PL,Poland,2012-Q1,98.0021,-2.2479
PL,Poland,2012-Q2,97.3582,-3.5188
PL,Poland,2012-Q3,96.0231,-3.7947
PL,Poland,2012-Q4,94.9626,-4.4129
PL,Poland,2013-Q1,92.5102,-5.6039
PL,Poland,2013-Q2,92.3397,-5.1547
PL,Poland,2013-Q3,92.2545,-3.9247
PL,Poland,2013-Q4,92.3113,-2.7919
PL,Poland,2014-Q1,91.9894,-0.563
PL,Poland,2014-Q2,94.0252,1.8253
PL,Poland,2014-Q3,93.4192,1.2625
PL,Poland,2014-Q4,93.637,1.4361
PL,Poland,2015-Q1,93.7979,1.966
PL,Poland,2015-Q2,95.0952,1.138
PL,Poland,2015-Q3,95.2845,1.9967
PL,Poland,2015-Q4,94.5744,1.0011
PL,Poland,2016-Q1,94.688,0.949
PL,Poland,2016-Q2,95.4834,0.4082
PL,Poland,2016-Q3,97.273,2.0869
PL,Poland,2016-Q4,98.343,3.9848
PL,Poland,2017-Q1,97.8411,3.33
PL,Poland,2017-Q2,99.839,4.5616
PL,Poland,2017-Q3,100.8427,3.6698
PL,Poland,2017-Q4,102.1305,3.8513
PL,Poland,2018-Q1,103.6644,5.9518
PL,Poland,2018-Q2,106.0032,6.1741
PL,Poland,2018-Q3,107.4046,6.5071
PL,Poland,2018-Q4,109.9422,7.6487
PL,Poland,2019-Q1,112.0538,8.0928
PL,Poland,2019-Q2,114.6672,8.1733
PL,Poland,2019-Q3,117.0249,8.9571
PL,Poland,2019-Q4,120.3106,9.4308
PL,Poland,2020-Q1,124.6662,11.2557
PL,Poland,2020-Q2,127.1755,10.9084
PL,Poland,2020-Q3,129.7794,10.899
PL,Poland,2020-Q4,131.0671,8.9406
PL,Poland,2021-Q1,133.6616,7.2156
PL,Poland,2021-Q2,137.771,8.3314
PL,Poland,2021-Q3,141.3503,8.9158
PL,Poland,2021-Q4,146.9084,12.0864
PL,Poland,2022-Q1,151.7849,13.5591
PL,Poland,2022-Q2,154.8149,12.3712
PL,Poland,2022-Q3,158.4888,12.1248
PL,Poland,2022-Q4,160.6287,9.3394
PL,Poland,2023-Q1,160.5151,5.7517
PL,Poland,2023-Q2,165.704,7.0336
PL,Poland,2023-Q3,173.1654,9.2603
PL,Poland,2023-Q4,181.5358,13.0158
PL,Poland,2024-Q1,189.4139,18.0038
PL,Poland,2024-Q2,194.9815,17.6686
PL,Poland,2024-Q3,198.0873,14.392
PL,Poland,2024-Q4,200.4072,10.3954
PL,Poland,2025-Q1,201.8748,6.5787
PL,Poland,2025-Q2,204.1947,4.7252
PL,Poland,2025-Q3,205.9843,3.9866
PL,Poland,2025-Q4,209.09,4.3326
PL,Poland,2026-Q1,213.8907,5.9522
SE,Sweden,2006-Q2,78.4102,13.4418
SE,Sweden,2006-Q3,80.5004,12.1426
SE,Sweden,2006-Q4,80.982,9.9464
SE,Sweden,2007-Q1,84.0831,10.2852
SE,Sweden,2007-Q2,89.2076,13.7703
SE,Sweden,2007-Q3,92.4254,14.8136
SE,Sweden,2007-Q4,89.7889,10.8752
SE,Sweden,2008-Q1,90.0526,7.0996
SE,Sweden,2008-Q2,91.7945,2.8998
SE,Sweden,2008-Q3,91.1451,-1.3852
SE,Sweden,2008-Q4,86.4797,-3.6856
SE,Sweden,2009-Q1,88.8526,-1.3326
SE,Sweden,2009-Q2,91.4669,-0.3568
SE,Sweden,2009-Q3,93.9708,3.1002
SE,Sweden,2009-Q4,96.5072,11.5952
SE,Sweden,2010-Q1,97.937,10.2241
SE,Sweden,2010-Q2,99.1428,8.392
SE,Sweden,2010-Q3,100.6451,7.1025
SE,Sweden,2010-Q4,102.2751,5.9766
SE,Sweden,2011-Q1,103.1907,5.3643
SE,Sweden,2011-Q2,103.212,4.1043
SE,Sweden,2011-Q3,102.974,2.314
SE,Sweden,2011-Q4,100.9526,-1.2931
SE,Sweden,2012-Q1,102.1384,-1.0197
SE,Sweden,2012-Q2,103.6418,0.4164
SE,Sweden,2012-Q3,104.8591,1.8306
SE,Sweden,2012-Q4,104.8153,3.8262
SE,Sweden,2013-Q1,106.3912,4.1637
SE,Sweden,2013-Q2,108.341,4.5341
SE,Sweden,2013-Q3,110.2446,5.136
SE,Sweden,2013-Q4,111.915,6.7736
SE,Sweden,2014-Q1,115.1595,8.2416
SE,Sweden,2014-Q2,117.723,8.6597
SE,Sweden,2014-Q3,121.641,10.3373
SE,Sweden,2014-Q4,123.5648,10.4095
SE,Sweden,2015-Q1,128.7305,11.7845
SE,Sweden,2015-Q2,133.0013,12.9782
SE,Sweden,2015-Q3,138.061,13.4988
SE,Sweden,2015-Q4,141.007,14.1158
SE,Sweden,2016-Q1,142.8585,10.9749
SE,Sweden,2016-Q2,144.5232,8.663
SE,Sweden,2016-Q3,147.8362,7.0803
SE,Sweden,2016-Q4,150.1525,6.4859
SE,Sweden,2017-Q1,154.1598,7.9108
SE,Sweden,2017-Q2,156.7952,8.4914
SE,Sweden,2017-Q3,158.9763,7.5354
SE,Sweden,2017-Q4,154.3072,2.767
SE,Sweden,2018-Q1,153.104,-0.6849
SE,Sweden,2018-Q2,154.1806,-1.6676
SE,Sweden,2018-Q3,155.6896,-2.0674
SE,Sweden,2018-Q4,155.4239,0.7237
SE,Sweden,2019-Q1,155.4349,1.5225
SE,Sweden,2019-Q2,157.5277,2.1709
SE,Sweden,2019-Q3,160.2649,2.9387
SE,Sweden,2019-Q4,160.521,3.2795
SE,Sweden,2020-Q1,162.5092,4.5513
SE,Sweden,2020-Q2,162.6474,3.25
SE,Sweden,2020-Q3,166.2236,3.7181
SE,Sweden,2020-Q4,168.9879,5.2747
SE,Sweden,2021-Q1,174.2737,7.2393
SE,Sweden,2021-Q2,180.4166,10.925
SE,Sweden,2021-Q3,185.0698,11.3379
SE,Sweden,2021-Q4,187.4125,10.9029
SE,Sweden,2022-Q1,192.2475,10.3135
SE,Sweden,2022-Q2,193.1446,7.0548
SE,Sweden,2022-Q3,187.1993,1.1506
SE,Sweden,2022-Q4,180.4842,-3.6968
SE,Sweden,2023-Q1,179.3282,-6.7201
SE,Sweden,2023-Q2,180.1013,-6.7531
SE,Sweden,2023-Q3,179.3867,-4.1734
SE,Sweden,2023-Q4,175.3291,-2.8563
SE,Sweden,2024-Q1,176.4816,-1.5874
SE,Sweden,2024-Q2,178.7262,-0.7635
SE,Sweden,2024-Q3,179.7835,0.2212
SE,Sweden,2024-Q4,179.0445,2.1191
SE,Sweden,2025-Q1,180.1982,2.1059
SE,Sweden,2025-Q2,179.7669,0.5823
SE,Sweden,2025-Q3,180.3509,0.3156
SE,Sweden,2025-Q4,181.1671,1.1855
SE,Sweden,2026-Q1,184.9046,2.6118
SG,Singapore,2006-Q2,65.7008,6.0753
SG,Singapore,2006-Q3,67.4318,7.563
SG,Singapore,2006-Q4,70.0659,10.1776
SG,Singapore,2007-Q1,73.4525,13.7529
SG,Singapore,2007-Q2,79.4732,20.9623
SG,Singapore,2007-Q3,86.096,27.6786
SG,Singapore,2007-Q4,91.8909,31.1492
SG,Singapore,2008-Q1,95.3528,29.8156
SG,Singapore,2008-Q2,95.5033,20.1704
SG,Singapore,2008-Q3,93.2455,8.3041
SG,Singapore,2008-Q4,87.6011,-4.6684
SG,Singapore,2009-Q1,75.2587,-21.0734
SG,Singapore,2009-Q2,71.7215,-24.9015
SG,Singapore,2009-Q3,83.0103,-10.9766
SG,Singapore,2009-Q4,89.1063,1.7182
SG,Singapore,2010-Q1,94.1486,25.1
SG,Singapore,2010-Q2,99.1157,38.1952
SG,Singapore,2010-Q3,101.9755,22.8468
SG,Singapore,2010-Q4,104.7601,17.5676
SG,Singapore,2011-Q1,107.0931,13.749
SG,Singapore,2011-Q2,109.2004,10.1747
SG,Singapore,2011-Q3,110.6303,8.4871
SG,Singapore,2011-Q4,110.9313,5.8908
SG,Singapore,2012-Q1,110.7808,3.4435
SG,Singapore,2012-Q2,111.3076,1.9297
SG,Singapore,2012-Q3,111.9849,1.2244
SG,Singapore,2012-Q4,114.0169,2.7815
SG,Singapore,2013-Q1,114.6943,3.5327
SG,Singapore,2013-Q2,115.8984,4.1244
SG,Singapore,2013-Q3,116.35,3.8979
SG,Singapore,2013-Q4,115.2963,1.1221
SG,Singapore,2014-Q1,113.8664,-0.7218
SG,Singapore,2014-Q2,112.6623,-2.7922
SG,Singapore,2014-Q3,111.8344,-3.881
SG,Singapore,2014-Q4,110.6303,-4.047
SG,Singapore,2015-Q1,109.5014,-3.8334
SG,Singapore,2015-Q2,108.523,-3.6741
SG,Singapore,2015-Q3,107.0931,-4.2396
SG,Singapore,2015-Q4,106.5663,-3.6735
SG,Singapore,2016-Q1,105.8137,-3.3677
SG,Singapore,2016-Q2,105.3622,-2.9126
SG,Singapore,2016-Q3,103.7817,-3.0921
SG,Singapore,2016-Q4,103.2549,-3.1074
SG,Singapore,2017-Q1,102.8786,-2.7738
SG,Singapore,2017-Q2,102.8034,-2.4286
SG,Singapore,2017-Q3,103.556,-0.2175
SG,Singapore,2017-Q4,104.3838,1.0933
SG,Singapore,2018-Q1,108.4478,5.4134
SG,Singapore,2018-Q2,112.1355,9.0776
SG,Singapore,2018-Q3,112.6623,8.7936
SG,Singapore,2018-Q4,112.587,7.8587
SG,Singapore,2019-Q1,111.8344,3.1228
SG,Singapore,2019-Q2,113.4901,1.208
SG,Singapore,2019-Q3,114.9953,2.0708
SG,Singapore,2019-Q4,115.5974,2.6738
SG,Singapore,2020-Q1,114.4685,2.3554
SG,Singapore,2020-Q2,114.8448,1.1937
SG,Singapore,2020-Q3,115.7479,0.6545
SG,Singapore,2020-Q4,118.1562,2.2135
SG,Singapore,2021-Q1,122.0696,6.6403
SG,Singapore,2021-Q2,123.048,7.1429
SG,Singapore,2021-Q3,124.4026,7.4772
SG,Singapore,2021-Q4,130.6491,10.5732
SG,Singapore,2022-Q1,131.5522,7.7682
SG,Singapore,2022-Q2,136.143,10.6422
SG,Singapore,2022-Q3,141.3358,13.6116
SG,Singapore,2022-Q4,141.9379,8.6405
SG,Singapore,2023-Q1,146.604,11.4417
SG,Singapore,2023-Q2,146.3029,7.4627
SG,Singapore,2023-Q3,147.5071,4.3664
SG,Singapore,2023-Q4,151.6463,6.8399
SG,Singapore,2024-Q1,153.7535,4.8767
SG,Singapore,2024-Q2,155.1082,6.0185
SG,Singapore,2024-Q3,154.0546,4.4388
SG,Singapore,2024-Q4,157.5917,3.9206
SG,Singapore,2025-Q1,158.8711,3.3284
SG,Singapore,2025-Q2,160.4516,3.445
SG,Singapore,2025-Q3,161.8815,5.0806
SG,Singapore,2025-Q4,162.8598,3.3429
SG,Singapore,2026-Q1,164.2897,3.4107
TR,Türkiye,2010-Q1,97.3913,
TR,Türkiye,2010-Q2,99.3079,
TR,Türkiye,2010-Q3,100.7276,
TR,Türkiye,2010-Q4,102.5732,
TR,Türkiye,2011-Q1,105.4126,8.2362
TR,Türkiye,2011-Q2,108.394,9.1494
TR,Türkiye,2011-Q3,109.4587,8.668
TR,Türkiye,2011-Q4,111.9432,9.1349
TR,Türkiye,2012-Q1,115.9184,9.9664
TR,Türkiye,2012-Q2,119.6096,10.3471
TR,Türkiye,2012-Q3,122.8039,12.192
TR,Türkiye,2012-Q4,124.3656,11.0971
TR,Türkiye,2013-Q1,128.4827,10.8389
TR,Türkiye,2013-Q2,132.8838,11.0979
TR,Türkiye,2013-Q3,136.7169,11.3294
TR,Türkiye,2013-Q4,139.7693,12.3858
TR,Türkiye,2014-Q1,143.6735,11.8232
TR,Türkiye,2014-Q2,148.5714,11.8055
TR,Türkiye,2014-Q3,154.1792,12.7726
TR,Türkiye,2014-Q4,158.5803,13.4586
TR,Türkiye,2015-Q1,165.6788,15.3162
TR,Türkiye,2015-Q2,173.2032,16.5791
TR,Türkiye,2015-Q3,178.0302,15.4697
TR,Türkiye,2015-Q4,183.425,15.667
TR,Türkiye,2016-Q1,189.3878,14.3102
TR,Türkiye,2016-Q2,195.3505,12.7869
TR,Türkiye,2016-Q3,200.3194,12.5199
TR,Türkiye,2016-Q4,204.7915,11.6486
TR,Türkiye,2017-Q1,211.961,11.919
TR,Türkiye,2017-Q2,218.2786,11.7369
TR,Türkiye,2017-Q3,220.4082,10.0284
TR,Türkiye,2017-Q4,224.5963,9.6707
TR,Türkiye,2018-Q1,229.2103,8.138
TR,Türkiye,2018-Q2,236.5927,8.3902
TR,Türkiye,2018-Q3,238.0124,7.9871
TR,Türkiye,2018-Q4,240.0,6.8584
TR,Türkiye,2019-Q1,238.5803,4.0879
TR,Türkiye,2019-Q2,242.5555,2.5203
TR,Türkiye,2019-Q3,249.37,4.7719
TR,Türkiye,2019-Q4,258.669,7.7788
TR,Türkiye,2020-Q1,274.2147,14.936
TR,Türkiye,2020-Q2,290.1154,19.6078
TR,Türkiye,2020-Q3,320.4259,28.4942
TR,Türkiye,2020-Q4,339.7338,31.3392
TR,Türkiye,2021-Q1,360.5324,31.4781
TR,Türkiye,2021-Q2,389.6362,34.3039
TR,Türkiye,2021-Q3,427.1162,33.2964
TR,Türkiye,2021-Q4,506.9033,49.206
TR,Türkiye,2022-Q1,693.0967,92.2426
TR,Türkiye,2022-Q2,947.8616,143.2684
TR,Türkiye,2022-Q3,1198.0834,180.5053
TR,Türkiye,2022-Q4,1371.0027,170.4663
TR,Türkiye,2023-Q1,1682.0586,142.6874
TR,Türkiye,2023-Q2,1947.3292,105.4445
TR,Türkiye,2023-Q3,2321.3487,93.7552
TR,Türkiye,2023-Q4,2567.3824,87.2631
TR,Türkiye,2024-Q1,2747.6131,63.3482
TR,Türkiye,2024-Q2,2914.8536,49.6847
TR,Türkiye,2024-Q3,3093.8066,33.2763
TR,Türkiye,2024-Q4,3300.2307,28.5446
TR,Türkiye,2025-Q1,3622.4312,31.8392
TR,Türkiye,2025-Q2,3866.5484,32.6498
TR,Türkiye,2025-Q3,4087.8793,32.1311
TR,Türkiye,2025-Q4,4310.701,30.6182
TR,Türkiye,2026-Q1,4590.2396,26.7171
US,United States,2006-Q2,139.4207,7.5539
US,United States,2006-Q3,138.3961,3.1837
US,United States,2006-Q4,138.3649,0.3777
US,United States,2007-Q1,137.0322,-2.4136
US,United States,2007-Q2,132.9505,-4.6408
US,United States,2007-Q3,129.3009,-6.5718
US,United States,2007-Q4,125.1598,-9.5437
US,United States,2008-Q1,120.2914,-12.2167
US,United States,2008-Q2,114.8515,-13.6133
US,United States,2008-Q3,109.7655,-15.1085
US,United States,2008-Q4,104.1256,-16.8059
US,United States,2009-Q1,101.1033,-15.9513
US,United States,2009-Q2,101.0975,-11.9755
US,United States,2009-Q3,101.3868,-7.6333
US,United States,2009-Q4,101.9814,-2.0592
US,United States,2010-Q1,101.0489,-0.0538
US,United States,2010-Q2,101.3723,0.2718
US,United States,2010-Q3,99.2172,-2.1399
US,United States,2010-Q4,98.3616,-3.5495
US,United States,2011-Q1,96.6866,-4.317
US,United States,2011-Q2,97.2152,-4.1008
US,United States,2011-Q3,97.5814,-1.6488
US,United States,2011-Q4,97.4842,-0.892
US,United States,2012-Q1,98.3609,1.7317
US,United States,2012-Q2,100.872,3.7615
US,United States,2012-Q3,102.8943,5.4446
US,United States,2012-Q4,105.1661,7.8802
US,United States,2013-Q1,107.8121,9.6087
US,United States,2013-Q2,110.6074,9.6513
US,United States,2013-Q3,113.381,10.1917
US,United States,2013-Q4,115.5643,9.8874
US,United States,2014-Q1,117.0856,8.6016
US,United States,2014-Q2,117.8463,6.5446
US,United States,2014-Q3,119.3937,5.3031
US,United States,2014-Q4,121.2202,4.8942
US,United States,2015-Q1,122.7684,4.8535
US,United States,2015-Q2,124.1867,5.3803
US,United States,2015-Q3,125.9502,5.4915
US,United States,2015-Q4,127.8253,5.4488
US,United States,2016-Q1,129.372,5.379
US,United States,2016-Q2,130.8244,5.345
US,United States,2016-Q3,132.6423,5.3133
US,United States,2016-Q4,134.7082,5.3846
US,United States,2017-Q1,136.5246,5.5287
US,United States,2017-Q2,138.4751,5.8481
US,United States,2017-Q3,140.5983,5.9981
US,United States,2017-Q4,142.836,6.0337
US,United States,2018-Q1,145.0396,6.237
US,United States,2018-Q2,146.7299,5.9612
US,United States,2018-Q3,148.1939,5.4024
US,United States,2018-Q4,149.4542,4.6334
US,United States,2019-Q1,150.5962,3.8311
US,United States,2019-Q2,152.1008,3.6604
US,United States,2019-Q3,153.8868,3.8415
US,United States,2019-Q4,156.163,4.4889
US,United States,2020-Q1,158.487,5.2397
US,United States,2020-Q2,159.8154,5.072
US,United States,2020-Q3,164.9115,7.1642
US,United States,2020-Q4,171.033,9.5221
US,United States,2021-Q1,176.438,11.3265
US,United States,2021-Q2,184.7261,15.5872
US,United States,2021-Q3,192.4834,16.7192
US,United States,2021-Q4,199.9369,16.8996
US,United States,2022-Q1,208.3062,18.062
US,United States,2022-Q2,214.0905,15.8962
US,United States,2022-Q3,212.9463,10.631
US,United States,2022-Q4,213.6837,6.8756
US,United States,2023-Q1,215.9207,3.6554
US,United States,2023-Q2,218.7755,2.1883
US,United States,2023-Q3,222.7999,4.6273
US,United States,2023-Q4,225.2994,5.4359
US,United States,2024-Q1,227.4312,5.3309
US,United States,2024-Q2,229.1817,4.7566
US,United States,2024-Q3,231.1112,3.7304
US,United States,2024-Q4,233.1234,3.4727
US,United States,2025-Q1,233.5788,2.703
US,United States,2025-Q2,233.6469,1.9484
US,United States,2025-Q3,234.2539,1.3598
US,United States,2025-Q4,235.2995,0.9334
US,United States,2026-Q1,234.8804,0.5572
ZA,South Africa,2006-Q2,84.4964,17.339
ZA,South Africa,2006-Q3,87.4033,16.1723
ZA,South Africa,2006-Q4,90.0771,14.5945
ZA,South Africa,2007-Q1,93.4865,14.6014
ZA,South Africa,2007-Q2,97.8514,15.8055
ZA,South Africa,2007-Q3,100.7423,15.2614
ZA,South Africa,2007-Q4,101.1885,12.3353
ZA,South Africa,2008-Q1,100.1485,7.1261
ZA,South Africa,2008-Q2,97.7228,-0.1314
ZA,South Africa,2008-Q3,95.7262,-4.9791
ZA,South Africa,2008-Q4,95.5022,-5.6195
ZA,South Africa,2009-Q1,95.4509,-4.6906
ZA,South Africa,2009-Q2,95.0651,-2.7197
ZA,South Africa,2009-Q3,95.5012,-0.2351
ZA,South Africa,2009-Q4,97.0727,1.6445
ZA,South Africa,2010-Q1,99.015,3.734
ZA,South Africa,2010-Q2,99.7415,4.9192
ZA,South Africa,2010-Q3,99.9505,4.6589
ZA,South Africa,2010-Q4,101.293,4.3475
ZA,South Africa,2011-Q1,102.2124,3.2291
ZA,South Africa,2011-Q2,102.8866,3.1532
ZA,South Africa,2011-Q3,103.9969,4.0484
ZA,South Africa,2011-Q4,105.262,3.9184
ZA,South Africa,2012-Q1,106.9973,4.6814
ZA,South Africa,2012-Q2,107.7208,4.6986
ZA,South Africa,2012-Q3,108.6,4.4262
ZA,South Africa,2012-Q4,110.3052,4.7911
ZA,South Africa,2013-Q1,112.3389,4.9923
ZA,South Africa,2013-Q2,114.3205,6.1266
ZA,South Africa,2013-Q3,116.3653,7.1503
ZA,South Africa,2013-Q4,118.597,7.5171
ZA,South Africa,2014-Q1,121.31,7.9857
ZA,South Africa,2014-Q2,123.4724,8.0055
ZA,South Africa,2014-Q3,124.849,7.2906
ZA,South Africa,2014-Q4,126.322,6.5137
ZA,South Africa,2015-Q1,128.8492,6.2148
ZA,South Africa,2015-Q2,131.0427,6.1312
ZA,South Africa,2015-Q3,132.4997,6.128
ZA,South Africa,2015-Q4,134.7977,6.7096
ZA,South Africa,2016-Q1,136.4134,5.8707
ZA,South Africa,2016-Q2,137.5378,4.9565
ZA,South Africa,2016-Q3,138.9195,4.8451
ZA,South Africa,2016-Q4,140.0348,3.8852
ZA,South Africa,2017-Q1,141.5039,3.7316
ZA,South Africa,2017-Q2,143.4663,4.3104
ZA,South Africa,2017-Q3,144.7605,4.2046
ZA,South Africa,2017-Q4,146.0165,4.2716
ZA,South Africa,2018-Q1,147.0666,3.9311
ZA,South Africa,2018-Q2,148.409,3.4452
ZA,South Africa,2018-Q3,149.5686,3.3214
ZA,South Africa,2018-Q4,150.7944,3.2722
ZA,South Africa,2019-Q1,151.8626,3.2611
ZA,South Africa,2019-Q2,152.3529,2.6575
ZA,South Africa,2019-Q3,152.7378,2.1189
ZA,South Africa,2019-Q4,153.7968,1.9911
ZA,South Africa,2020-Q1,153.7577,1.2479
ZA,South Africa,2020-Q2,154.2289,1.2314
ZA,South Africa,2020-Q3,157.0434,2.819
ZA,South Africa,2020-Q4,160.1996,4.1631
ZA,South Africa,2021-Q1,163.4582,6.309
ZA,South Africa,2021-Q2,166.12,7.71
ZA,South Africa,2021-Q3,167.9497,6.9448
ZA,South Africa,2021-Q4,169.7484,5.9606
ZA,South Africa,2022-Q1,171.8685,5.1453
ZA,South Africa,2022-Q2,173.6169,4.513
ZA,South Africa,2022-Q3,174.8941,4.1348
ZA,South Africa,2022-Q4,175.7451,3.5327
ZA,South Africa,2023-Q1,176.3078,2.583
ZA,South Africa,2023-Q2,176.4023,1.6043
ZA,South Africa,2023-Q3,176.4154,0.8698
ZA,South Africa,2023-Q4,177.3418,0.9085
ZA,South Africa,2024-Q1,178.0924,1.0122
ZA,South Africa,2024-Q2,177.4785,0.6101
ZA,South Africa,2024-Q3,177.5598,0.6487
ZA,South Africa,2024-Q4,179.2479,1.0748
ZA,South Africa,2025-Q1,181.2646,1.7812
ZA,South Africa,2025-Q2,183.3456,3.3058
ZA,South Africa,2025-Q3,186.2415,4.8894
ZA,South Africa,2025-Q4,189.0208,5.4522
ZA,South Africa,2026-Q1,192.1207,5.9891
